order_id,product_id,quantity,unit_price_usd
25830234,35798,9,82.99
25851874,75767,1,243.99
25856132,68723,4,96.89
25856132,46421,20,185.89
25882788,48996,1,64.79
25882788,20430,2,198.89
25882788,26740,5,216.59
25891578,92839,6,84.09
25891578,11811,20,250.49
25891578,66452,1,169.99
25891578,15578,7,78.69
25891578,78649,1,1059.49
25896383,68723,4,96.89
25900103,66452,2,169.99
25900103,98451,1,1292.09
25900103,21508,6,97.89
25900103,66578,1,268.19
25903338,85973,1,177.59
25903348,11313,1,78.49
25903348,46421,4,185.89
25903348,18398,8,283.19
25903348,21230,7,90.79
25903843,26740,14,216.59
25926087,23045,6,713.69
25926087,68080,8,141.29
25932738,78853,14,26.29
25932738,46935,7,118.99
25932738,26740,25,216.59
25933997,82067,9,40.79
25933997,35273,19,213.19
25944334,32457,5,550.79
25944334,25979,1,215.99
25944334,71227,1,166.29
25948000,17582,1,83.39
25951106,92046,4,166.49
25951106,57545,7,12.49
25951123,46421,16,185.89
25951123,90808,24,77.19
25951123,92898,2,1162.99
25951123,77670,12,244.59
25954543,85459,3,239.79
25964749,36496,16,5.69
25964778,71227,9,166.29
25964778,85076,13,893.99
25980827,16805,16,279.49
25980827,98451,12,1292.09
25980827,46835,7,112.29
25985896,57051,5,58.39
25985896,35273,3,213.19
26006440,46935,18,118.99
26006440,77670,4,244.59
26006440,52111,2,173.99
26013268,77617,7,226.99
26013268,39417,9,192.59
26013268,15918,2,32.99
26035897,26245,25,107.79
26035897,69037,16,35.99
26035897,61311,3,160.19
26035897,75767,5,243.99
26035897,11313,15,78.49
26035897,32091,17,81.39
26035897,14920,7,249.99
26035897,34871,12,6.59
26046804,64388,1,290.09
26053801,82638,13,22.99
26053839,80349,3,203.59
26055781,16749,16,231.39
26083324,32640,21,234.89
26083324,46935,13,118.99
26083324,72692,6,46.69
26086410,33606,10,285.99
26086410,57545,3,12.49
26094707,63748,3,91.19
26094707,22057,1,294.89
26094707,44513,2,53.19
26094707,58650,9,11.09
26094707,16236,4,4.99
26105523,48996,22,64.79
26105523,25979,7,215.99
26123188,71487,6,1086.99
26123188,27600,1,1470.79
26123188,32511,3,62.59
26128361,16353,13,105.99
26128361,27849,4,123.59
26128361,68080,1,141.29
26128361,75767,6,243.99
26131565,24242,4,116.99
26131565,11453,14,1304.19
26146578,10023,14,181.29
26146578,84547,3,205.49
26146578,35798,1,82.99
26149174,56751,7,27.29
26149174,63748,17,91.19
26149174,97298,7,29.99
26164868,36496,20,5.69
26165936,25979,1,215.99
26165936,25536,18,208.09
26165936,52648,12,195.89
26165936,76830,25,210.09
26165936,11453,9,1304.19
26179008,36224,1,56.09
26179008,26750,12,78.79
26179008,89968,1,206.49
26179008,90808,3,77.19
26179008,17838,11,85.99
26192460,11426,5,1071.19
26192460,37489,11,17.69
26192460,85973,18,177.59
26192460,77617,1,226.99
26192460,26750,9,78.79
26204664,26270,1,749.99
26218540,37489,10,17.69
26221015,20430,2,198.89
26221015,58241,20,203.99
26225420,58650,8,11.09
26225420,45172,1,205.99
26228075,27849,1,123.59
26245665,90808,20,77.19
26253418,37490,9,159.99
26262782,33209,7,384.69
26262782,16353,18,105.99
26262782,97298,9,29.99
26262782,48510,9,68.99
26264459,82638,1,22.99
26264459,57874,2,234.09
26265360,69729,1,209.19
26265360,32457,2,550.79
26265360,84547,1,205.49
26265360,85076,1,893.99
26268650,16353,23,105.99
26270132,21230,2,90.79
26270132,14979,5,582.09
26271316,77617,8,226.99
26308979,11313,1,78.49
26308979,32511,18,62.59
26308979,21230,5,90.79
26308979,64388,2,290.09
26332006,75721,3,174.59
26332006,20054,6,196.99
26338440,82664,9,269.69
26338440,46421,15,185.89
26338440,47437,10,898.99
26338440,35273,7,213.19
26339533,19409,2,67.99
26345154,97210,9,241.29
26345154,13185,3,205.29
26351635,34871,3,6.59
26351635,22393,1,1060.09
26351635,10621,1,165.19
26351635,47174,4,390.69
26351635,71227,1,166.29
26351635,98451,1,1292.09
26351635,64388,1,290.09
26351635,14979,1,582.09
26364593,32511,18,62.59
26376653,26270,15,749.99
26376653,61311,3,160.19
26376653,25536,18,208.09
26376653,23364,1,143.99
26376653,75767,12,243.99
26407766,10621,6,165.19
26407766,78853,5,26.29
26407766,87426,3,180.29
26412686,57224,2,54.99
26412686,37490,6,159.99
26412686,82664,11,269.69
26412686,37489,1,17.69
26412686,68080,1,141.29
26431748,99654,22,265.39
26431748,78853,15,26.29
26431748,57224,1,54.99
26443013,26740,5,216.59
26449908,58241,23,203.99
26456486,19011,25,198.89
26456486,16353,2,105.99
26456486,15626,12,429.09
26456486,10621,17,165.19
26456486,53392,3,112.99
26456486,47632,7,168.29
26456486,47437,2,898.99
26456486,46835,23,112.29
26489786,32511,17,62.59
26497469,47437,6,898.99
26497469,58241,19,203.99
26504997,66452,25,169.99
26504997,81834,2,186.89
26506800,87148,1,4.99
26506800,21508,9,97.89
26510938,77617,1,226.99
26512685,85459,2,239.79
26530806,78853,23,26.29
26530806,85459,9,239.79
26538009,26740,8,216.59
26538009,52648,1,195.89
26538009,19021,6,253.09
26538009,15626,1,429.09
26548047,16353,2,105.99
26548047,61311,2,160.19
26548047,37742,20,193.59
26548047,75767,23,243.99
26548047,26270,2,749.99
26548047,78853,18,26.29
26548047,47437,12,898.99
26548047,57874,7,234.09
26559979,41820,3,21.99
26559979,90808,9,77.19
26559979,32511,5,62.59
26559979,85076,25,893.99
26559979,57860,2,198.49
26559979,22393,21,1060.09
26570957,36224,5,56.09
26581749,24242,17,116.99
26581749,79564,7,34.99
26583503,32457,1,550.79
26583503,92839,1,84.09
26601245,11575,9,233.29
26605856,48510,25,68.99
26618869,36224,10,56.09
26618869,37489,14,17.69
26618869,27849,1,123.59
26623524,75438,7,59.19
26623524,57874,1,234.09
26623524,11575,1,233.29
26623524,14979,13,582.09
26641231,32457,6,550.79
26641231,41039,1,218.69
26641231,32511,11,62.59
26649652,66578,4,268.19
26665845,16353,25,105.99
26665845,58241,24,203.99
26668539,61311,8,160.19
26674063,11313,21,78.49
26682002,27849,1,123.59
26682002,57874,6,234.09
26684032,26750,1,78.79
26684032,56751,13,27.29
26684032,10621,12,165.19
26684032,87148,1,4.99
26684032,63748,22,91.19
26684032,22057,24,294.89
26684032,57874,5,234.09
26684032,78853,7,26.29
26686470,44331,9,121.79
26713590,83295,11,123.99
26730786,75721,10,174.59
26730786,69729,3,209.19
26730786,71227,9,166.29
26734837,75438,9,59.19
26734837,14979,16,582.09
26738320,90808,7,77.19
26738320,84547,7,205.49
26738320,68080,23,141.29
26739802,26270,21,749.99
26739802,48510,5,68.99
26744266,16353,12,105.99
26779195,84547,16,205.49
26779195,68080,1,141.29
26779195,92898,23,1162.99
26816167,51098,6,30.89
26819941,48510,9,68.99
26836644,71227,8,166.29
26853982,33606,17,285.99
26853982,27057,4,353.39
26870116,81641,1,228.09
26870116,58241,1,203.99
26878159,12576,5,134.49
26888947,80625,6,690.09
26896389,14109,4,225.49
26896389,85973,12,177.59
26906282,46835,14,112.29
26906282,36209,1,189.99
26914859,16257,6,154.99
26914859,69729,1,209.19
26914859,41226,2,288.09
26926145,54586,2,98.49
26938664,10023,16,181.29
26941797,61311,17,160.19
26946898,39417,2,192.59
26961456,14979,21,582.09
26961456,41515,21,1273.69
26982201,36209,3,189.99
26982201,52648,3,195.89
26982201,33935,22,201.99
27002603,46421,16,185.89
27002603,48606,25,391.49
27002603,35798,4,82.99
27002603,27600,4,1470.79
27002603,25536,20,208.09
27002603,84547,23,205.49
27005368,85076,5,893.99
27022122,46421,13,185.89
27022122,53392,1,112.99
27022122,16353,17,105.99
27023117,57545,6,12.49
27023117,19409,22,67.99
27036821,15081,11,108.99
27051441,32938,2,1148.89
27051441,64388,2,290.09
27063560,42028,5,198.69
27066644,20054,10,196.99
27066644,78649,2,1059.49
27066644,63985,16,78.79
27082665,24242,4,116.99
27096131,58241,7,203.99
27096131,71645,16,403.99
27096131,78853,4,26.29
27101778,64388,12,290.09
27101778,36496,9,5.69
27113882,52648,1,195.89
27116066,80349,6,203.59
27129764,32511,2,62.59
27129764,80349,15,203.59
27129764,50462,1,174.99
27175284,66452,15,169.99
27177523,10023,7,181.29
27177523,92839,4,84.09
27177523,26750,7,78.79
27177523,80625,8,690.09
27181133,66452,23,169.99
27197425,34871,6,6.59
27212199,80625,6,690.09
27212199,76830,3,210.09
27212199,16749,1,231.39
27263469,75721,2,174.59
27263469,77617,18,226.99
27263469,47632,22,168.29
27263469,32457,7,550.79
27263469,66578,1,268.19
27263469,58781,2,290.99
27263469,15918,1,32.99
27263719,86809,3,71.29
27263719,20430,24,198.89
27266450,90808,4,77.19
27266450,26270,5,749.99
27266450,73115,8,172.99
27275533,19409,12,67.99
27275533,21230,21,90.79
27302651,47437,9,898.99
27305306,42020,12,49.99
27305306,35273,9,213.19
27318032,21230,11,90.79
27318032,47632,1,168.29
27318032,35798,2,82.99
27318032,36224,3,56.09
27325632,21508,24,97.89
27325632,26270,7,749.99
27325632,41345,1,812.29
27331369,58241,5,203.99
27338852,48869,16,901.09
27338852,19409,2,67.99
27338852,76061,2,229.99
27338852,80625,8,690.09
27338852,15918,13,32.99
27338852,25536,7,208.09
27346201,86809,1,71.29
27346236,22393,1,1060.09
27347557,46935,1,118.99
27361096,66452,6,169.99
27361096,46420,1,41.59
27361096,35798,9,82.99
27361096,68723,5,96.89
27362712,27849,25,123.59
27362712,27600,11,1470.79
27362712,52648,17,195.89
27362712,48349,2,51.69
27366363,37489,1,17.69
27368296,94612,11,266.79
27417253,36224,3,56.09
27417253,97298,13,29.99
27432862,26270,23,749.99
27432862,82067,5,40.79
27432862,47632,6,168.29
27437371,24242,7,116.99
27437371,26270,13,749.99
27447034,19021,3,253.09
27452357,94612,1,266.79
27452357,32457,7,550.79
27455975,94077,10,185.09
27455975,16086,18,36.99
27456107,75767,3,243.99
27456107,37742,7,193.59
27456107,78853,3,26.29
27456107,48289,3,85.59
27456107,57874,11,234.09
27456107,64279,23,126.39
27465418,27849,1,123.59
27465418,33606,1,285.99
27465418,15578,18,78.69
27467636,46421,3,185.89
27479583,47174,1,390.69
27479583,46935,15,118.99
27485547,86809,2,71.29
27485547,15578,13,78.69
27489799,14042,19,77.29
27505408,85973,6,177.59
27505408,29892,9,44.09
27505408,32640,14,234.89
27505408,79564,3,34.99
27505820,24242,14,116.99
27527288,66452,14,169.99
27527288,98451,4,1292.09
27527288,33606,8,285.99
27542504,81834,8,186.89
27549071,63985,1,78.79
27564033,84547,9,205.49
27588608,95646,2,323.09
27588608,98451,10,1292.09
27597527,15578,1,78.69
27610643,34871,1,6.59
27619601,85973,5,177.59
27619601,80349,3,203.59
27619601,86809,23,71.29
27631375,64388,3,290.09
27636166,87148,14,4.99
27636775,26270,1,749.99
27636775,40676,1,899.09
27636775,80978,9,280.69
27640294,22057,7,294.89
27640294,12576,2,134.49
27657197,14109,1,225.49
27657197,36496,5,5.69
27693304,86286,3,261.59
27697766,33606,3,285.99
27697766,27600,14,1470.79
27697766,47632,17,168.29
27698763,66452,3,169.99
27698763,64388,2,290.09
27698763,81834,14,186.89
27716781,80625,1,690.09
27716781,90808,19,77.19
27744589,58241,2,203.99
27744589,57874,15,234.09
27752817,54586,1,98.49
27756684,10023,13,181.29
27762485,81834,5,186.89
27773794,36591,8,162.99
27773794,97210,19,241.29
27773794,36224,1,56.09
27778220,47437,4,898.99
27782997,14979,8,582.09
27784233,16353,2,105.99
27784233,37489,11,17.69
27784233,87148,9,4.99
27789066,15918,10,32.99
27799538,53078,21,293.39
27799538,11575,14,233.29
27799960,83295,1,123.99
27813744,87809,2,436.79
27813744,64388,1,290.09
27817872,81834,1,186.89
27817872,78649,2,1059.49
27819623,10621,1,165.19
27820238,95646,9,323.09
27820238,53392,8,112.99
27820238,87809,2,436.79
27820238,32457,1,550.79
27820238,10023,11,181.29
27820238,37742,2,193.59
27827725,58241,16,203.99
27834759,15918,17,32.99
27834759,64279,6,126.39
27837933,48996,1,64.79
27837933,37489,3,17.69
27837933,16749,17,231.39
27839648,47174,12,390.69
27858789,26740,2,216.59
27858789,57224,1,54.99
27885765,17582,2,83.39
27885765,10621,4,165.19
27896008,76830,4,210.09
27896008,33935,8,201.99
27896008,61311,3,160.19
27920245,58241,14,203.99
27930098,57545,14,12.49
27930514,61911,12,279.89
27942285,19409,14,67.99
27982090,20430,3,198.89
27982090,21230,23,90.79
27982090,85459,4,239.79
27984299,35798,18,82.99
27984299,64279,2,126.39
27989947,76830,7,210.09
28010863,23364,18,143.99
28015018,36496,18,5.69
28015018,16353,2,105.99
28015018,99654,22,265.39
28025934,15918,1,32.99
28032979,64388,1,290.09
28032979,20054,2,196.99
28032979,69218,4,184.09
28032979,19409,2,67.99
28032979,20430,15,198.89
28044353,23045,23,713.69
28055811,85076,24,893.99
28055811,47174,12,390.69
28055811,15918,12,32.99
28055811,89968,16,206.49
28055811,54586,2,98.49
28055811,25536,4,208.09
28088446,11313,1,78.49
28088446,76061,15,229.99
28088446,48996,1,64.79
28088731,47437,5,898.99
28092610,56178,4,1474.59
28092610,14042,9,77.29
28092610,48869,1,901.09
28092610,83295,5,123.99
28092610,54586,4,98.49
28105061,48510,3,68.99
28105061,78853,2,26.29
28105061,16086,13,36.99
28105061,42020,24,49.99
28105061,47174,1,390.69
28122329,10023,3,181.29
28122329,11575,18,233.29
28122329,54586,7,98.49
28122329,16086,3,36.99
28122329,35273,1,213.19
28136226,35798,9,82.99
28136226,16805,2,279.49
28136226,26740,8,216.59
28174407,15918,12,32.99
28197249,97298,15,29.99
28197249,85973,5,177.59
28200443,11426,6,1071.19
28200443,97210,22,241.29
28213629,54586,12,98.49
28213629,76830,2,210.09
28213629,47632,6,168.29
28226019,32091,24,81.39
28226019,20430,1,198.89
28234649,84547,4,205.49
28238119,81834,9,186.89
28238119,22393,9,1060.09
28239866,68080,4,141.29
28239866,35798,20,82.99
28239866,49147,6,352.19
28239866,69218,2,184.09
28241748,90808,2,77.19
28243555,32457,1,550.79
28243555,47437,1,898.99
28243555,86809,21,71.29
28254459,85459,1,239.79
28264819,24242,16,116.99
28279482,48510,6,68.99
28279482,24242,5,116.99
28279482,20430,20,198.89
28279482,75767,9,243.99
28279482,52648,15,195.89
28295718,59301,22,43.99
28295718,48510,8,68.99
28295718,57224,6,54.99
28295718,16353,1,105.99
28295932,10023,4,181.29
28295932,14109,1,225.49
28300792,81834,13,186.89
28300792,40999,1,120.99
28302998,84547,1,205.49
28322632,78649,21,1059.49
28325014,11575,2,233.29
28325014,89968,4,206.49
28325014,26750,7,78.79
28328984,78853,20,26.29
28328984,25536,1,208.09
28351308,77617,3,226.99
28351308,10621,4,165.19
28351308,57801,1,63.79
28351308,79564,13,34.99
28351308,90808,19,77.19
28353266,12576,10,134.49
28353266,59301,3,43.99
28359607,64279,13,126.39
28366227,69991,1,1268.79
28366227,14979,11,582.09
28366227,57224,3,54.99
28366478,46421,5,185.89
28366478,87809,6,436.79
28368956,57224,5,54.99
28368956,45172,17,205.99
28368956,25979,18,215.99
28377759,46835,21,112.29
28380470,89968,11,206.49
28380470,79564,20,34.99
28381221,46935,3,118.99
28381221,84547,1,205.49
28395572,95339,1,58.89
28395572,35273,12,213.19
28395572,32640,20,234.89
28395572,90808,12,77.19
28395572,82638,22,22.99
28395572,28650,14,96.69
28400789,50462,18,174.99
28400789,13185,1,205.29
28407638,97210,6,241.29
28407638,11575,15,233.29
28412723,71645,16,403.99
28412723,23045,22,713.69
28412723,48869,5,901.09
28412723,36496,5,5.69
28412723,36209,1,189.99
28412723,18398,4,283.19
28413579,57860,5,198.49
28416096,66820,10,221.99
28416096,66452,16,169.99
28416096,64388,4,290.09
28416096,20054,10,196.99
28418865,66452,11,169.99
28418865,58241,2,203.99
28426410,64388,11,290.09
28426410,61311,1,160.19
28437814,80625,3,690.09
28437814,95646,4,323.09
28437814,10621,10,165.19
28437814,26270,1,749.99
28454799,94612,3,266.79
28456462,75438,2,59.19
28456462,52648,15,195.89
28485786,36224,9,56.09
28485786,78853,21,26.29
28485786,14979,23,582.09
28493251,19409,7,67.99
28498732,54586,10,98.49
28498732,80625,1,690.09
28498732,61311,10,160.19
28498732,57860,3,198.49
28509669,32938,3,1148.89
28509669,54586,15,98.49
28525911,54586,2,98.49
28525911,66578,8,268.19
28525911,86809,4,71.29
28525911,35273,2,213.19
28525911,89968,6,206.49
28525911,14979,22,582.09
28538359,57545,2,12.49
28538359,32457,16,550.79
28538359,75767,12,243.99
28538359,12576,1,134.49
28538359,97298,7,29.99
28538359,11453,2,1304.19
28538359,73115,1,172.99
28539810,48349,13,51.69
28539810,25979,9,215.99
28540413,25979,1,215.99
28550458,64388,3,290.09
28550458,39417,5,192.59
28554407,85076,22,893.99
28562439,32457,20,550.79
28562439,39417,14,192.59
28562439,16353,8,105.99
28562439,15918,13,32.99
28562439,95646,17,323.09
28562439,32091,18,81.39
28578630,47174,21,390.69
28579702,37489,12,17.69
28579702,41039,1,218.69
28579702,15578,2,78.69
28579702,68080,8,141.29
28579702,19177,16,100.79
28579702,36224,14,56.09
28593769,69729,11,209.19
28593769,68080,14,141.29
28598517,17582,2,83.39
28598517,26270,2,749.99
28636307,16353,3,105.99
28636307,85973,18,177.59
28636307,47437,22,898.99
28636307,15578,3,78.69
28636307,54586,2,98.49
28654581,97298,17,29.99
28656377,20430,22,198.89
28656377,98451,12,1292.09
28656377,27849,10,123.59
28661706,85459,19,239.79
28661706,37490,13,159.99
28661706,58650,21,11.09
28661706,30041,1,112.09
28688469,92898,1,1162.99
28688469,85076,2,893.99
28688469,45172,12,205.99
28688469,39417,1,192.59
28688469,26740,10,216.59
28701141,92046,1,166.49
28701141,33209,17,384.69
28702137,23045,7,713.69
28702137,36496,7,5.69
28702137,98451,3,1292.09
28706740,85076,6,893.99
28744618,10023,2,181.29
28744618,34871,15,6.59
28744618,97298,2,29.99
28744618,58241,1,203.99
28749917,15081,2,108.99
28749917,90808,1,77.19
28749917,53392,7,112.99
28760434,86809,15,71.29
28760434,19021,1,253.09
28760434,48996,5,64.79
28760434,99654,11,265.39
28776242,92839,1,84.09
28776242,37490,3,159.99
28776242,94612,16,266.79
28776242,80625,3,690.09
28797125,75767,1,243.99
28797125,94612,5,266.79
28797125,47174,8,390.69
28797125,78853,11,26.29
28797125,77670,1,244.59
28797125,35273,1,213.19
28797125,23045,12,713.69
28807767,85572,15,30.99
28807767,10621,24,165.19
28809552,14979,14,582.09
28809552,46835,14,112.29
28809552,15578,1,78.69
28809552,57874,12,234.09
28809552,41515,2,1273.69
28809552,45172,6,205.99
28809912,95646,1,323.09
28809912,22393,2,1060.09
28809912,95339,17,58.89
28810869,82664,1,269.69
28812219,32640,13,234.89
28819254,64388,6,290.09
28835318,19177,3,100.79
28835318,68080,4,141.29
28840026,45172,1,205.99
28840026,64388,24,290.09
28840026,19403,16,228.99
28840026,26740,1,216.59
28840918,77617,5,226.99
28850272,37489,5,17.69
28865567,26270,1,749.99
28865567,95339,12,58.89
28865567,69037,1,35.99
28868716,85076,6,893.99
28874367,14979,14,582.09
28874367,34871,1,6.59
28877345,32457,6,550.79
28893436,69991,4,1268.79
28926738,37489,7,17.69
28926745,32640,3,234.89
28926745,16805,3,279.49
28926745,14979,2,582.09
28927122,64388,24,290.09
28929767,81641,13,228.09
28929767,61311,8,160.19
28929767,22393,10,1060.09
28931842,76830,4,210.09
28931842,89968,21,206.49
28931842,83295,10,123.99
28931842,54586,2,98.49
28946081,64279,25,126.39
28956257,57545,23,12.49
28956257,32511,1,62.59
28956257,85459,1,239.79
28964433,80625,5,690.09
28965237,37489,20,17.69
28966456,58650,1,11.09
28966456,39417,2,192.59
28966456,85973,3,177.59
28966456,47632,18,168.29
28973828,52648,11,195.89
28973828,78853,1,26.29
28986688,46420,23,41.59
28986688,14979,9,582.09
28986688,32511,1,62.59
28986688,32457,1,550.79
28986688,46421,16,185.89
28996117,64388,15,290.09
28996117,44513,2,53.19
28997049,61311,23,160.19
28997049,97298,14,29.99
28997049,14979,3,582.09
28997049,87574,1,130.19
28997049,54586,4,98.49
28997049,68723,23,96.89
28997049,35273,6,213.19
29023423,37489,20,17.69
29023423,66578,3,268.19
29023423,47437,14,898.99
29027948,58781,24,290.99
29027948,26750,1,78.79
29038956,98451,1,1292.09
29048060,15918,6,32.99
29048060,68479,3,46.29
29048060,16749,20,231.39
29055834,48289,23,85.59
29055834,32640,21,234.89
29055834,78649,1,1059.49
29055834,61911,8,279.89
29079828,52648,4,195.89
29079828,89968,23,206.49
29079828,20074,3,1064.09
29079828,22057,1,294.89
29079828,27057,8,353.39
29079828,94652,21,32.39
29094314,40999,22,120.99
29094314,17582,16,83.39
29094314,10621,7,165.19
29104099,80349,1,203.59
29104099,57224,16,54.99
29114261,87426,25,180.29
29114261,57874,2,234.09
29114261,75721,12,174.59
29114935,75438,14,59.19
29115806,51181,6,184.29
29116866,19409,13,67.99
29116866,62011,1,72.79
29116866,89968,7,206.49
29116866,23364,9,143.99
29128905,89968,13,206.49
29128905,10621,2,165.19
29130393,68080,6,141.29
29130393,14979,14,582.09
29130393,11313,16,78.49
29137870,32640,7,234.89
29146030,52661,16,797.29
29146030,85973,2,177.59
29154477,87574,6,130.19
29154477,62011,9,72.79
29182801,77617,16,226.99
29182801,80349,1,203.59
29184859,87574,3,130.19
29196565,98451,21,1292.09
29196565,26740,8,216.59
29196565,68080,17,141.29
29196565,75767,23,243.99
29196565,16749,5,231.39
29229931,13169,2,1030.09
29252612,85076,1,893.99
29260157,57051,1,58.39
29260157,21230,10,90.79
29263568,73489,4,251.09
29281639,76061,13,229.99
29289678,95646,12,323.09
29289678,37742,17,193.59
29292115,80349,8,203.59
29292115,20430,25,198.89
29294138,92839,1,84.09
29294138,81834,5,186.89
29314861,47632,6,168.29
29314861,58241,1,203.99
29314861,15918,3,32.99
29314861,36224,21,56.09
29314861,57874,6,234.09
29314861,45172,3,205.99
29314861,66452,5,169.99
29332898,61311,3,160.19
29332898,20054,8,196.99
29332898,55048,17,186.19
29332898,99654,6,265.39
29354519,68080,15,141.29
29354519,32457,20,550.79
29354519,84547,1,205.49
29354519,82067,3,40.79
29354519,79834,6,151.19
29354519,85973,10,177.59
29354519,63985,11,78.79
29362746,87426,3,180.29
29362746,64388,25,290.09
29362746,25979,1,215.99
29362746,15578,11,78.69
29362746,66452,18,169.99
29362746,21230,1,90.79
29362746,26740,6,216.59
29362746,10621,2,165.19
29388888,14920,9,249.99
29395508,69037,7,35.99
29395508,53392,14,112.99
29400890,79564,12,34.99
29407748,19409,7,67.99
29414844,86809,13,71.29
29428874,71227,1,166.29
29428874,92898,2,1162.99
29428874,87789,1,294.99
29428874,47174,1,390.69
29436783,25536,6,208.09
29436783,10621,1,165.19
29436783,27600,12,1470.79
29482785,87809,9,436.79
29485118,47632,6,168.29
29488250,25979,1,215.99
29488250,36224,16,56.09
29488250,26740,4,216.59
29503326,51181,1,184.29
29504411,37490,6,159.99
29519572,32511,2,62.59
29519572,46935,25,118.99
29519572,58241,5,203.99
29520562,57545,2,12.49
29536198,20430,21,198.89
29555671,80625,1,690.09
29555671,45172,8,205.99
29567616,52648,5,195.89
29567616,77670,4,244.59
29567616,37489,1,17.69
29567616,95646,19,323.09
29567616,39417,4,192.59
29567616,26740,24,216.59
29567616,90808,22,77.19
29571633,87574,16,130.19
29577615,45172,16,205.99
29577615,52648,5,195.89
29577615,89968,4,206.49
29577615,35798,6,82.99
29577615,35273,3,213.19
29579975,95339,2,58.89
29596194,75767,20,243.99
29598484,35273,5,213.19
29598484,78853,1,26.29
29598484,10023,11,181.29
29599758,85076,3,893.99
29599758,37489,20,17.69
29606706,75721,17,174.59
29606706,68723,16,96.89
29606706,57545,1,12.49
29613880,11313,3,78.49
29613880,69218,4,184.09
29613880,95646,10,323.09
29613880,50462,18,174.99
29613880,83295,8,123.99
29613880,60647,18,264.09
29622399,85973,1,177.59
29656489,95523,2,82.19
29684818,57545,13,12.49
29686215,22393,18,1060.09
29686215,14920,24,249.99
29686215,10621,15,165.19
29686215,53392,10,112.99
29686215,32457,18,550.79
29686215,32640,11,234.89
29686215,20430,1,198.89
29686215,33606,20,285.99
29699248,16353,6,105.99
29713195,16353,2,105.99
29715628,94514,12,254.99
29715628,39417,19,192.59
29715628,13185,16,205.29
29716634,87809,1,436.79
29717291,68479,7,46.29
29717291,87809,4,436.79
29723940,26740,1,216.59
29723940,37489,1,17.69
29734855,99654,9,265.39
29738950,64388,25,290.09
29742640,81834,2,186.89
29742640,36209,23,189.99
29750514,26270,25,749.99
29750514,78649,6,1059.49
29753776,48349,14,51.69
29753776,68479,6,46.29
29757702,58241,3,203.99
29765153,80349,2,203.59
29768360,82664,22,269.69
29768360,14920,22,249.99
29768360,58241,1,203.99
29768360,14109,19,225.49
29770609,32457,4,550.79
29770609,58241,2,203.99
29770609,66578,15,268.19
29770609,85973,1,177.59
29788266,16353,18,105.99
29788266,95339,17,58.89
29788266,47437,1,898.99
29788266,68479,13,46.29
29788266,85459,10,239.79
29788266,26750,3,78.79
29788266,15918,9,32.99
29789343,95646,1,323.09
29789343,19409,2,67.99
29796159,37489,8,17.69
29804715,95646,18,323.09
29804715,26245,9,107.79
29804715,37490,1,159.99
29804715,52648,14,195.89
29804715,57874,2,234.09
29804715,46835,11,112.29
29812266,87809,5,436.79
29812266,46935,1,118.99
29812266,87148,1,4.99
29812266,26740,7,216.59
29830470,75767,10,243.99
29832686,90808,1,77.19
29844836,39417,18,192.59
29847737,36224,5,56.09
29847737,20054,17,196.99
29847737,47174,7,390.69
29890790,32457,9,550.79
29890790,39417,1,192.59
29891961,16749,8,231.39
29891961,35798,6,82.99
29891961,68723,6,96.89
29891961,85459,1,239.79
29903576,87809,24,436.79
29912064,45172,16,205.99
29912064,26245,8,107.79
29916826,16805,2,279.49
29916826,68080,8,141.29
29916826,47632,24,168.29
29924444,10023,7,181.29
29929032,84547,23,205.49
29932608,47174,9,390.69
29932608,47437,17,898.99
29932608,19409,7,67.99
29938031,86725,1,260.79
29938031,81834,20,186.89
29938031,59301,3,43.99
29938031,35798,20,82.99
29938031,32511,9,62.59
29938031,69991,5,1268.79
29938856,20430,17,198.89
29938856,85459,1,239.79
29938856,47437,11,898.99
29947722,14109,6,225.49
29953487,68723,2,96.89
29953487,34871,18,6.59
29953487,20054,16,196.99
29956319,68080,11,141.29
29965685,57545,16,12.49
29965685,86725,2,260.79
29965685,86809,23,71.29
29965685,33209,25,384.69
29968419,15578,17,78.69
29978683,58241,1,203.99
29978683,76830,2,210.09
29978683,16353,7,105.99
29978683,23364,1,143.99
29981283,21230,13,90.79
29981283,33209,11,384.69
29981283,75721,11,174.59
29981283,57545,7,12.49
29981283,97298,6,29.99
29981283,59301,22,43.99
29999408,97210,12,241.29
29999408,64388,2,290.09
30009605,77617,20,226.99
30009605,20054,4,196.99
30009605,46420,3,41.59
30009605,58241,18,203.99
30012693,46935,1,118.99
30013156,36224,1,56.09
30013156,10023,5,181.29
30013156,80625,20,690.09
30013156,26740,19,216.59
30015633,47632,1,168.29
30015633,36591,4,162.99
30015633,16805,8,279.49
30022091,56178,4,1474.59
30022091,86809,9,71.29
30042164,98451,22,1292.09
30042164,44115,1,1320.79
30042164,80625,24,690.09
30055729,12576,8,134.49
30055729,77670,1,244.59
30055729,87809,20,436.79
30055729,58241,11,203.99
30060174,58241,13,203.99
30060174,15578,2,78.69
30070369,47632,6,168.29
30073547,66452,2,169.99
30073547,69991,19,1268.79
30081169,60647,1,264.09
30081169,57224,21,54.99
30081169,94612,4,266.79
30100991,14042,20,77.29
30105733,37490,7,159.99
30126916,95646,24,323.09
30130427,22057,1,294.89
30130969,27600,2,1470.79
30142698,71227,10,166.29
30142698,80978,14,280.69
